,S3KO_126_Proteins_norm,S3KO_127C_Proteins_norm,S3KO_129N_Proteins_norm,S3FL_127N_Proteins_norm,S3FL_130N_Proteins_norm,DFC_128N_Proteins_norm,DFC_129C_Proteins_norm,DKO_128C_Proteins_norm,DKO_130C_Proteins_norm,DKO_131_Proteins_norm
7452,76.69939196411441,70.81701330197835,80.78436755947115,113.68078058008676,81.29619062368788,154.62270237683336,77.29199443867869,79.13053923980138,74.7247032997046,94.66974120104976
7455,142.61586207508316,145.42103266288603,137.1810015160831,134.13179938376788,139.5765702931604,119.7806923841552,132.07058862808492,159.36011374682224,166.80868346743136,166.76293089323195
7458,29.62959396168723,25.846316352192638,31.57340511084452,28.612223490596158,27.559704962343766,25.99611108261997,27.690278381458096,27.365978153764644,21.150383310463784,27.319524514932198
7459,70.97975515505453,63.337676335592946,84.37720331346381,67.30593512385204,67.66450859930279,64.3584277844029,65.3731354831815,63.41433491856306,63.949979726449456,62.98668152053813
7461,358.18053460014306,313.942802285241,281.6565483508785,307.917452128664,317.87501995993637,275.48656605609773,230.0700955955062,325.754053203849,328.9283668613165,354.96409977387594
7465,118.33084677104203,108.78174904274483,124.98713471465348,115.88910655419316,131.3778050176244,112.19849331839104,137.36785927497255,137.37940840243294,131.59129993632894,123.79159545828652
7480,2.7191715977497775,2.4615539383040606,9.254273911799256,2.1123118013191795,5.43291674884913,7.401670516579296,15.049064337748966,10.550738565306851,5.686659663662433,4.45839462570074
7483,118.61214038460236,118.81731509890754,118.34583226030342,109.26412863187392,120.51197151992615,152.90768115957718,136.5251116720586,127.59799452417973,109.3434910767373,125.97336304107625
7493,39.193576822738166,35.69253210540888,37.12596945792407,37.349513214234584,39.90724302790997,32.49513885327496,40.21109991046524,34.94932149757894,35.61644736714892,37.09004890742531
7496,193.8112997430617,76.02414663300618,84.81269855637201,107.72790186727815,106.88028949554106,101.27651609270697,138.45139190729049,130.5653897456723,130.79317226423595,88.50387629316576
7498,16.033735972938345,10.319591510582407,11.322876315613208,12.865899153489549,16.10118963749833,13.178584090494844,16.85495205827884,11.539870305804369,11.373319327324866,14.134059558072561
7500,19.409259335662203,19.21905574906632,21.339266902501816,21.21913218597903,15.903629028449272,21.482897352998446,24.800858028610296,17.035046641901687,15.164425769766487,22.766270429110165
7502,175.62097939949425,152.23764356895884,166.25030898020543,161.20779610976828,182.0521012387081,160.48988022534135,151.69456852450958,175.84564275511417,170.59978990987298,168.7549795557791
7515,47.913678843108144,56.52106542952016,54.54577917425208,57.51248949955402,65.98524342238579,57.498342915378196,72.23550882119504,63.85394902545084,67.94061808691433,60.046038256778054
7520,73.32386860139056,81.98868117581986,78.17139610202194,93.61381846755454,86.92666798158608,100.01281624841293,75.12492917404283,86.4940755301718,81.30925659447163,70.10114102963504
7533,31.879942870169803,38.24876119518617,33.42425989320437,36.00531479521329,41.88284911840056,27.711132299876148,31.30205382251785,34.39980386396921,40.40521339970676,41.26386515276217
7537,170.27640074184814,179.88278779914287,180.83939961763016,164.1842354661726,193.80695747712713,171.0508003526557,154.2228113332514,177.38429212922145,158.52810886946676,163.53770924910802
7538,70.88599061720109,71.57441451376421,65.65090786841118,69.80230361632016,62.429152459502724,73.02379814527625,71.87433127708907,76.82256517864052,65.44646911162378,70.10114102963504
7540,240.4122750562217,248.23824716281717,258.9019219089251,231.87422728117357,227.3922610154672,211.48919537006455,286.41379247603834,239.80949530728697,236.94415265260136,223.3940285856435
7547,77.91833095620913,77.53894905657792,80.8932413701982,77.29140909372452,82.97545580060489,74.46802653875513,88.12732076185794,86.4940755301718,83.0052778976692,81.57913570431143
7549,25.597718833989283,15.24269938719053,18.290800202144414,16.706466064978965,17.088992682743626,13.178584090494844,13.604354161325066,16.485529008291955,18.45670241715,20.96394068680561
7570,35.63052438430743,31.242799986166922,50.84406960953238,36.773428177511164,40.499924855057145,39.17469517311481,52.85231395417436,45.71986711632969,39.60708572761379,37.56434620803177
7572,29.16077127242003,29.159946653755796,28.742686031941215,27.940124281085513,28.547508007589062,26.898753828544276,28.53302598437204,28.904627527871895,30.229085580521353,30.16530831857097
7574,79.69985717542451,68.45013451514752,75.6672984552998,82.18813190587352,76.75229661555953,76.54410485438102,84.63593783550019,78.58102160619165,71.63195857034432,78.0693356798236
7580,8.438808406809654,10.508941813528873,19.27066449868786,13.922055054149137,6.519500098618955,12.998055541309984,23.95811042569635,16.155818428126114,8.081042679941351,7.873335190067266
7585,85.60702306019127,80.00050299488197,87.09904858164006,90.15730824721408,89.19861498565025,97.12435946145516,79.33866718861256,96.38539293514697,92.88210783981974,87.83986007231671
7589,164.55676393278824,166.34424113847055,177.57318529581866,151.9904355221937,177.21186631700616,173.93925713961346,202.37981721404807,203.76113854248857,171.89674737702407,169.13441739626427
7595,103.14099163878466,105.56279389265491,113.99087983122142,105.23153337481003,103.91688035980518,102.99153730996314,138.57178442199248,118.69580885970207,118.62172526481812,97.89496284517371
7599,30.567239340221636,27.1717684728179,32.98876465029617,22.851373123362034,25.287757958279585,25.905846808027537,27.08831580794814,28.684820474428005,25.24078762994027,27.414383975053486
7603,95.54606407265598,107.17227146769987,116.93047272085178,94.18990350427795,89.79129681279744,90.89612451457747,115.21563656980608,113.31053605032669,100.16502284766813,97.13608716420337
7613,158.1807753587543,153.18439508369116,157.8670255542226,157.07918667991717,151.33142653157938,136.47958318375484,178.7828843324577,140.45670715064745,139.97164049330516,148.73963347018642
7618,20.81572740346381,23.47943756536181,25.476471710129715,27.172010898787626,25.584098871853172,18.504176291448243,30.820483763709884,24.618389985715986,21.349915228487028,21.343378527290778
7620,48.85132422164256,49.60977937197414,53.892536309889785,58.472631227426376,55.11940992468753,56.50543589486146,61.64096752741977,58.90829032296325,50.58134121889217,48.947481422586854
7624,61.04071414258983,77.06557329921175,76.7560365625703,78.92365003110753,74.48034961149534,71.66983402638978,77.77356449748665,67.15105482710923,80.61089488139028,77.78475729945973
7629,119.92484391455054,127.33807873149851,119.54344417830097,112.43259633385269,115.3753956846506,131.15399098280145,129.78313084874708,137.81902250932075,129.39644883807324,121.04067111476903
7633,53.8208447278749,57.657167247198956,48.88434101644548,58.472631227426376,59.16940241019324,61.018649624482975,39.970314881061256,48.907069391266134,50.58134121889217,46.86057329991842
7636,44.444390942530845,45.72809816157159,58.57411017115293,52.615766687405014,40.30236424600808,42.96579470599689,66.81784565960541,54.07253514719761,44.296085801160004,47.71430844101005
7642,203.84410529337987,184.61654537280455,208.2755999208468,199.42143687908796,192.81915443188183,182.0630418529322,202.01863966994213,211.12467483285897,188.85696040899975,193.4184391873151
7645,67.97928994374443,91.07749571725024,92.21611768581141,96.4942436511716,93.05104686210692,98.20753075656432,98.60146954093123,92.209058919713,94.37859722499405,98.65383852614404
7647,41.06886757980698,31.621500592059853,31.35565748939042,33.98901716668134,32.59750049309478,36.55703120993433,42.739342719207066,37.25729555873981,39.30778785057892,34.33912456390783
7650,130.80153030554965,135.8588423640895,126.40249425410512,132.78760096474662,133.4521914126395,136.6601117329397,165.41931520053663,150.7876386625104,142.0667256325492,144.28123884448567
7653,6.844811263301164,14.201272720984965,16.33107160905751,10.94561569774484,13.928022937958676,19.316554762780115,13.24317661721909,13.957747893687188,18.45670241715,8.632210871037604
7657,94.51465415626812,83.5034835993916,67.392888840044,86.02869881736294,82.08643305988411,66.9760917475834,55.62134179232018,77.37208281225024,76.81978843894865,77.40531945897455
7659,112.51744542412872,112.28472964725445,153.40319931441354,107.34384517612921,104.7071227960014,83.67498254718303,123.6431125989455,109.46391261505858,116.82593800260892,102.73279531135961
7660,84.20055499238966,88.71061693041942,89.3853986069081,92.46164839410771,85.14862250014454,84.93868239147704,77.65317198278467,97.1547176222006,80.91019275842514,92.77255199862391
7661,35.81805346001431,33.60967877299775,50.190826745170085,33.70097464831964,34.770667192634434,29.87747489009448,51.52799629245246,48.5773588111003,39.10825593255568,35.287719165120755
7669,125.45695164790354,115.97706055471055,124.00727041811004,127.12276477029971,131.77292623572254,119.05857818741576,103.2967776143089,116.82744890542898,129.29668287906162,126.82709818216786
7675,113.54885534051657,105.94149449854784,117.25709415303292,113.48875223451228,125.74732765972621,105.60920127314363,124.24507517245547,111.22236904260973,130.89293822324757,116.67713594918959
7677,42.00651295834139,38.911487255498805,34.83961943265602,33.316917957170695,47.31576586724969,40.97998066496342,23.59693288159038,34.179996810525324,36.514340998253516,41.64330299324734
7678,52.32061212221985,46.674849676303914,50.84406960953238,48.19911473919219,47.61210678082328,37.369409681266205,51.52799629245246,52.643789299812305,55.868937046508115,49.70635710355719
7679,14.25220975372297,13.822572115092033,18.508547823598512,18.338707002361968,19.657280600381394,12.727262717532692,16.85495205827884,13.957747893687188,14.266532138661894,16.790124441468745
7681,103.32852071449155,105.94149449854784,126.94686330774037,90.82940745672471,115.07905477107701,95.68013106797628,97.5179369086133,120.23445823380933,108.14629956859785,113.16733592470177
7690,178.71520914865778,215.85934535897147,197.82371409104996,187.13162276232185,178.59479058034958,205.712281796149,233.92265606596993,185.62705663336743,182.6714709502792,188.86518510149307
7698,268.72916548796076,318.20318410153646,270.44254584599236,310.98990565785556,300.88480758171727,306.53747651589384,269.9200179618654,278.2757296599682,338.7054308444554,323.7553373939708
7699,53.8208447278749,47.71627634250948,45.400379073179884,53.57590841527737,49.488932566789344,56.3249073456766,58.26997711576399,52.314078719646474,46.590702858427306,52.741859827438546
7700,127.14471332926544,139.3618229685991,135.76564197663143,151.2223221398958,129.50097923165833,127.54341999910423,105.82502042305073,146.94101522724227,146.7557257060954,148.26533616957994
7702,372.3389798160126,331.93108106515524,356.7794777525431,366.77414004723937,372.50052836200126,322.2434602949767,346.9712273711401,367.5173933581886,361.2525375810819,357.1458673566657
7707,89.73266272574266,68.3554593636743,73.59869605148585,72.68272879993722,81.49375123273694,66.52477037462124,69.46648098304922,94.73684003431777,69.33734151307704,74.18009781485063
7709,79.98115078898483,80.00050299488197,70.4413555404014,79.01966420389476,82.6791148870313,69.59375571076387,76.69003186516873,79.13053923980138,79.51346933226245,79.87166542212816
7710,41.443925731220745,39.38486301286497,51.38843866316763,53.28786589691566,49.488932566789344,24.55188268914108,40.813062483975195,44.07131421550049,45.29374539127622,47.90402736125264
7724,264.2284676709956,286.771033812423,288.73334604813675,285.6421640420254,264.92877673478847,254.364725801469,259.4458691827922,281.46293193490465,285.43040873224953,281.06858033938926
7732,135.771050811782,132.45053691105312,121.06767752847968,119.72967346568258,130.3900019723791,113.8232502610548,133.27451377510485,133.64268849388677,133.68638507557299,129.67288198580664
7737,260.1028280054442,242.93643868031614,214.91690237519686,244.93215478023757,254.951965977811,235.49949241165103,251.62035572716272,254.09695378113997,251.41021670928652,232.69025567753013
7740,12.283154458800718,15.905425447503161,23.516743117042818,21.027103840404557,17.879235118939864,14.713076758566164,42.01698763099511,19.013310122896723,17.85810666308027,13.944340637829974
7741,160.14983065367656,130.46235873011523,175.83120432418585,161.0157677641938,169.60578286861735,225.3898936572988,209.1217980373596,204.0908491226544,190.25368383516243,170.27273091771977
7758,76.79315650196786,78.391025419837,71.09459840476369,73.83489887338405,83.86447854132565,70.76719128046548,70.06844355655919,74.95420522436743,70.93359685726297,73.32636267375898
7761,20.53443378990349,21.301909081477447,33.859755136112575,20.066962112532202,22.719470040641813,24.55188268914108,32.265193940133784,26.26694288654518,26.038915302033246,21.248519067169486
7763,23.534899001213592,21.58593453589715,21.230393091774765,23.427458160085443,24.398735217558816,17.330740721746647,21.55026013165652,25.827328779657396,26.737277015114596,24.56860017141472
7765,156.5867782152458,147.5985611467704,181.49264248199245,143.73321666249143,180.96551788893828,179.3551136151593,172.76325859735812,183.20917904548457,161.52108763981542,155.37979567867689
7767,78.85597633474354,96.00060359385837,93.19598198235485,89.58122321049065,92.16202412138614,101.99863028944641,116.299169202124,97.48442820236643,96.77298024127298,97.80010338505241
7769,28.879477658859706,35.31383149951594,31.57340511084452,34.853144721766455,19.262159382283276,34.11989579593871,31.783623881325813,37.916716719071495,39.507319768602166,34.24426510378654
7772,311.5795592869831,305.99008956148936,336.3112013358576,308.49353716538747,312.7384441246608,181.9727775783398,323.8558645483578,325.6441496771271,314.6618347226546,312.2773427192944
